Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Tue Apr 4 2006,8:30p,Indiana Pacers,96,Chicago Bulls,102,Box Score,,21199,
Tue Apr 4 2006,7:00p,Philadelphia 76ers,91,Cleveland Cavaliers,124,Box Score,,18581,
Tue Apr 4 2006,8:30p,Sacramento Kings,101,Dallas Mavericks,127,Box Score,,20128,
Tue Apr 4 2006,7:30p,New Orleans/Oklahoma City Hornets,93,Detroit Pistons,101,Box Score,,22076,
Tue Apr 4 2006,10:30p,Denver Nuggets,109,Los Angeles Clippers,111,Box Score,,17365,
Tue Apr 4 2006,8:00p,Golden State Warriors,75,Memphis Grizzlies,100,Box Score,,14891,
Tue Apr 4 2006,7:30p,Milwaukee Bucks,89,Miami Heat,115,Box Score,,19600,
Tue Apr 4 2006,7:30p,Atlanta Hawks,94,New Jersey Nets,96,Box Score,,16824,
Tue Apr 4 2006,10:00p,Houston Rockets,87,Seattle SuperSonics,104,Box Score,,15493,
Tue Apr 4 2006,7:00p,Boston Celtics,124,Toronto Raptors,120,Box Score,,16598,
Tue Apr 4 2006,9:00p,San Antonio Spurs,95,Utah Jazz,86,Box Score,,18064,
Tue Apr 4 2006,7:00p,New York Knicks,90,Washington Wizards,105,Box Score,,15803,
Wed Apr 5 2006,7:00p,Minnesota Timberwolves,99,Atlanta Hawks,101,Box Score,,15959,
Wed Apr 5 2006,7:00p,Washington Wizards,108,Boston Celtics,91,Box Score,,18624,
Wed Apr 5 2006,7:00p,Toronto Raptors,103,Indiana Pacers,111,Box Score,,14037,
Wed Apr 5 2006,8:00p,Golden State Warriors,109,New Orleans/Oklahoma City Hornets,114,Box Score,OT,18169,
Wed Apr 5 2006,7:30p,Cleveland Cavaliers,94,New York Knicks,96,Box Score,,19763,
Wed Apr 5 2006,7:00p,Milwaukee Bucks,105,Orlando Magic,108,Box Score,,14877,
Wed Apr 5 2006,7:00p,Chicago Bulls,99,Philadelphia 76ers,92,Box Score,,16475,
Wed Apr 5 2006,10:00p,Los Angeles Clippers,119,Phoenix Suns,105,Box Score,,18422,
Wed Apr 5 2006,10:00p,Houston Rockets,75,Portland Trail Blazers,76,Box Score,,13370,
Wed Apr 5 2006,9:30p,Sacramento Kings,97,San Antonio Spurs,87,Box Score,,18797,
Thu Apr 6 2006,10:30p,Los Angeles Lakers,108,Denver Nuggets,110,Box Score,OT,19629,
Thu Apr 6 2006,8:00p,Detroit Pistons,95,Miami Heat,82,Box Score,,20290,
Thu Apr 6 2006,7:30p,Charlotte Bobcats,102,New Jersey Nets,113,Box Score,,16756,
Fri Apr 7 2006,7:00p,Washington Wizards,101,Atlanta Hawks,114,Box Score,,16258,
Fri Apr 7 2006,10:30p,Houston Rockets,100,Golden State Warriors,93,Box Score,,19123,
Fri Apr 7 2006,10:30p,Sacramento Kings,96,Los Angeles Clippers,93,Box Score,,18735,
Fri Apr 7 2006,8:00p,Milwaukee Bucks,90,Memphis Grizzlies,100,Box Score,,16463,
Fri Apr 7 2006,8:00p,Utah Jazz,103,Minnesota Timberwolves,95,Box Score,,16622,
Fri Apr 7 2006,8:00p,Toronto Raptors,89,New Orleans/Oklahoma City Hornets,95,Box Score,,18854,
Fri Apr 7 2006,8:00p,Indiana Pacers,96,New York Knicks,98,Box Score,,18525,
Fri Apr 7 2006,7:00p,Detroit Pistons,87,Orlando Magic,89,Box Score,,17283,
Fri Apr 7 2006,7:00p,Boston Celtics,109,Philadelphia 76ers,99,Box Score,,18231,
Fri Apr 7 2006,10:30p,Los Angeles Lakers,96,Phoenix Suns,107,Box Score,,18422,
Fri Apr 7 2006,10:00p,Seattle SuperSonics,121,Portland Trail Blazers,108,Box Score,,16721,
Fri Apr 7 2006,8:00p,Dallas Mavericks,92,San Antonio Spurs,86,Box Score,,18797,
Sat Apr 8 2006,8:30p,Philadelphia 76ers,89,Chicago Bulls,75,Box Score,,22479,
Sat Apr 8 2006,8:30p,New Orleans/Oklahoma City Hornets,77,Dallas Mavericks,101,Box Score,,20336,
Sat Apr 8 2006,9:00p,Golden State Warriors,92,Denver Nuggets,95,Box Score,,18777,
Sat Apr 8 2006,1:00p,Cleveland Cavaliers,108,New Jersey Nets,102,Box Score,,19048,
Sat Apr 8 2006,9:00p,Portland Trail Blazers,93,Utah Jazz,110,Box Score,,19911,
Sat Apr 8 2006,7:00p,Miami Heat,99,Washington Wizards,86,Box Score,,20173,
Sun Apr 9 2006,4:00p,New York Knicks,101,Boston Celtics,86,Box Score,,18624,
Sun Apr 9 2006,1:00p,Indiana Pacers,73,Detroit Pistons,98,Box Score,,22076,
Sun Apr 9 2006,9:30p,Los Angeles Clippers,83,Los Angeles Lakers,100,Box Score,,18997,
Sun Apr 9 2006,6:00p,Orlando Magic,93,Miami Heat,84,Box Score,,20021,
Sun Apr 9 2006,3:30p,New Jersey Nets,95,Milwaukee Bucks,83,Box Score,,16127,
Sun Apr 9 2006,3:30p,Atlanta Hawks,83,Minnesota Timberwolves,84,Box Score,,15557,
Sun Apr 9 2006,9:00p,Houston Rockets,77,Sacramento Kings,86,Box Score,,17317,
Sun Apr 9 2006,7:00p,Memphis Grizzlies,81,San Antonio Spurs,83,Box Score,,18797,
Sun Apr 9 2006,9:00p,Phoenix Suns,114,Seattle SuperSonics,116,Box Score,,16861,
Sun Apr 9 2006,3:30p,Charlotte Bobcats,94,Toronto Raptors,88,Box Score,,17679,
Mon Apr 10 2006,7:00p,New York Knicks,82,Indiana Pacers,101,Box Score,,14943,
Mon Apr 10 2006,10:30p,Dallas Mavericks,75,Los Angeles Clippers,73,Box Score,,17691,
Mon Apr 10 2006,8:00p,Cleveland Cavaliers,103,New Orleans/Oklahoma City Hornets,101,Box Score,,19187,
Mon Apr 10 2006,7:00p,Atlanta Hawks,88,Orlando Magic,105,Box Score,,15841,
Mon Apr 10 2006,7:00p,Washington Wizards,97,Philadelphia 76ers,105,Box Score,,17367,
Mon Apr 10 2006,10:00p,Denver Nuggets,110,Portland Trail Blazers,98,Box Score,,13324,
Mon Apr 10 2006,9:00p,Houston Rockets,83,Utah Jazz,85,Box Score,,18024,
Tue Apr 11 2006,8:30p,New Jersey Nets,101,Chicago Bulls,104,Box Score,,20402,
Tue Apr 11 2006,10:30p,Golden State Warriors,100,Los Angeles Lakers,111,Box Score,,18997,
Tue Apr 11 2006,8:00p,Minnesota Timberwolves,76,Memphis Grizzlies,92,Box Score,,15571,
Tue Apr 11 2006,7:30p,Toronto Raptors,97,Miami Heat,106,Box Score,,19600,
Tue Apr 11 2006,10:00p,Phoenix Suns,123,Sacramento Kings,110,Box Score,,17317,
Tue Apr 11 2006,8:30p,Seattle SuperSonics,95,San Antonio Spurs,104,Box Score,,18797,
Wed Apr 12 2006,7:00p,Chicago Bulls,96,Atlanta Hawks,90,Box Score,,17203,
Wed Apr 12 2006,7:30p,Memphis Grizzlies,96,Charlotte Bobcats,88,Box Score,,16439,
Wed Apr 12 2006,8:00p,Cleveland Cavaliers,73,Detroit Pistons,96,Box Score,,22076,
Wed Apr 12 2006,10:30p,Dallas Mavericks,102,Golden State Warriors,114,Box Score,,17527,
Wed Apr 12 2006,8:30p,Minnesota Timberwolves,82,Houston Rockets,79,Box Score,,16499,
Wed Apr 12 2006,7:00p,Boston Celtics,112,Indiana Pacers,117,Box Score,,14151,
Wed Apr 12 2006,10:30p,Portland Trail Blazers,93,Los Angeles Clippers,97,Box Score,,19366,
Wed Apr 12 2006,8:00p,Washington Wizards,97,Milwaukee Bucks,100,Box Score,,15587,
Wed Apr 12 2006,7:30p,Philadelphia 76ers,116,New Jersey Nets,96,Box Score,,18754,
Wed Apr 12 2006,8:00p,Seattle SuperSonics,99,New Orleans/Oklahoma City Hornets,104,Box Score,,18607,
Wed Apr 12 2006,7:00p,Toronto Raptors,96,Orlando Magic,103,Box Score,,15009,
Wed Apr 12 2006,9:00p,Denver Nuggets,83,Utah Jazz,104,Box Score,,17817,
Thu Apr 13 2006,8:00p,New York Knicks,87,Cleveland Cavaliers,91,Box Score,,20562,
Thu Apr 13 2006,10:30p,Dallas Mavericks,104,Phoenix Suns,117,Box Score,,18422,
Thu Apr 13 2006,8:30p,Orlando Magic,92,San Antonio Spurs,80,Box Score,,18797,
Fri Apr 14 2006,7:00p,Charlotte Bobcats,116,Atlanta Hawks,110,Box Score,,18729,
Fri Apr 14 2006,7:30p,New Jersey Nets,79,Boston Celtics,74,Box Score,,18624,
Fri Apr 14 2006,8:00p,Washington Wizards,101,Chicago Bulls,103,Box Score,,20679,
Fri Apr 14 2006,10:30p,Phoenix Suns,102,Golden State Warriors,110,Box Score,,18618,
Fri Apr 14 2006,8:00p,Minnesota Timberwolves,77,Indiana Pacers,89,Box Score,,18345,
Fri Apr 14 2006,10:30p,Portland Trail Blazers,99,Los Angeles Lakers,110,Box Score,,18997,
Fri Apr 14 2006,7:30p,Philadelphia 76ers,85,Miami Heat,104,Box Score,,20268,
Fri Apr 14 2006,8:00p,Utah Jazz,105,New Orleans/Oklahoma City Hornets,104,Box Score,,19163,
Fri Apr 14 2006,7:30p,Milwaukee Bucks,97,New York Knicks,80,Box Score,,19763,
Fri Apr 14 2006,10:30p,Los Angeles Clippers,101,Seattle SuperSonics,97,Box Score,,17072,
Fri Apr 14 2006,7:00p,Detroit Pistons,103,Toronto Raptors,108,Box Score,,19800,
Sat Apr 15 2006,7:30p,Indiana Pacers,91,Charlotte Bobcats,92,Box Score,OT,17384,
Sat Apr 15 2006,9:00p,Sacramento Kings,100,Denver Nuggets,82,Box Score,,18209,
Sat Apr 15 2006,8:30p,Memphis Grizzlies,93,Houston Rockets,81,Box Score,,16958,
Sat Apr 15 2006,8:30p,Atlanta Hawks,120,Milwaukee Bucks,114,Box Score,,18347,
Sat Apr 15 2006,7:00p,Philadelphia 76ers,97,Orlando Magic,102,Box Score,,17283,
Sat Apr 15 2006,10:00p,Golden State Warriors,86,Portland Trail Blazers,81,Box Score,,16278,
Sun Apr 16 2006,8:30p,Utah Jazz,95,Dallas Mavericks,111,Box Score,,19961,
Sun Apr 16 2006,6:00p,New York Knicks,97,Detroit Pistons,103,Box Score,,22076,
Sun Apr 16 2006,9:00p,Seattle SuperSonics,114,Los Angeles Clippers,98,Box Score,,18268,
Sun Apr 16 2006,3:30p,Phoenix Suns,89,Los Angeles Lakers,109,Box Score,,18997,
Sun Apr 16 2006,1:00p,Chicago Bulls,117,Miami Heat,93,Box Score,,20248,
Sun Apr 16 2006,6:00p,San Antonio Spurs,103,Minnesota Timberwolves,90,Box Score,,15231,
Sun Apr 16 2006,8:00p,Boston Celtics,93,New Jersey Nets,95,Box Score,,16611,
Sun Apr 16 2006,9:00p,New Orleans/Oklahoma City Hornets,79,Sacramento Kings,96,Box Score,,17317,
Sun Apr 16 2006,6:00p,Cleveland Cavaliers,92,Washington Wizards,104,Box Score,,18405,
Mon Apr 17 2006,7:30p,Cleveland Cavaliers,93,Boston Celtics,88,Box Score,,18624,
Mon Apr 17 2006,9:00p,Houston Rockets,86,Denver Nuggets,83,Box Score,,16147,
Mon Apr 17 2006,10:30p,Portland Trail Blazers,79,Golden State Warriors,93,Box Score,,18723,
Mon Apr 17 2006,8:00p,Detroit Pistons,93,Milwaukee Bucks,113,Box Score,,18475,
Mon Apr 17 2006,7:30p,Charlotte Bobcats,98,New York Knicks,91,Box Score,,19763,
Mon Apr 17 2006,7:00p,Chicago Bulls,116,Orlando Magic,112,Box Score,OT,17283,
Mon Apr 17 2006,10:00p,New Orleans/Oklahoma City Hornets,78,Phoenix Suns,115,Box Score,,18422,
Mon Apr 17 2006,8:30p,Utah Jazz,82,San Antonio Spurs,115,Box Score,,18797,
Mon Apr 17 2006,7:00p,Indiana Pacers,120,Toronto Raptors,95,Box Score,,18267,
Tue Apr 18 2006,7:00p,Miami Heat,100,Atlanta Hawks,103,Box Score,,19718,
Tue Apr 18 2006,8:00p,Los Angeles Clippers,95,Memphis Grizzlies,101,Box Score,,17214,
Tue Apr 18 2006,7:00p,New Jersey Nets,88,Philadelphia 76ers,91,Box Score,,19171,
Tue Apr 18 2006,10:00p,Seattle SuperSonics,105,Sacramento Kings,111,Box Score,,17317,
Tue Apr 18 2006,7:00p,Milwaukee Bucks,103,Washington Wizards,116,Box Score,,19588,
Wed Apr 19 2006,7:30p,Miami Heat,78,Boston Celtics,85,Box Score,,18624,
Wed Apr 19 2006,7:30p,Philadelphia 76ers,86,Charlotte Bobcats,96,Box Score,,19026,
Wed Apr 19 2006,8:30p,Toronto Raptors,106,Chicago Bulls,127,Box Score,,20364,
Wed Apr 19 2006,7:00p,Atlanta Hawks,99,Cleveland Cavaliers,100,Box Score,,20562,
Wed Apr 19 2006,8:00p,Los Angeles Clippers,85,Dallas Mavericks,71,Box Score,,20315,
Wed Apr 19 2006,7:30p,Washington Wizards,96,Detroit Pistons,80,Box Score,,22076,
Wed Apr 19 2006,8:00p,San Antonio Spurs,89,Houston Rockets,87,Box Score,,17613,
Wed Apr 19 2006,7:00p,Orlando Magic,83,Indiana Pacers,89,Box Score,,16195,
Wed Apr 19 2006,10:30p,New Orleans/Oklahoma City Hornets,95,Los Angeles Lakers,115,Box Score,,18997,
Wed Apr 19 2006,8:00p,Memphis Grizzlies,102,Minnesota Timberwolves,92,Box Score,2OT,15934,
Wed Apr 19 2006,7:30p,New York Knicks,90,New Jersey Nets,83,Box Score,,18383,
Wed Apr 19 2006,10:00p,Phoenix Suns,106,Portland Trail Blazers,96,Box Score,,19272,
Wed Apr 19 2006,10:30p,Denver Nuggets,98,Seattle SuperSonics,109,Box Score,,16746,
Wed Apr 19 2006,9:00p,Golden State Warriors,102,Utah Jazz,105,Box Score,,18570,
Sat Apr 22 2006,3:00p,Washington Wizards,86,Cleveland Cavaliers,97,Box Score,,20562,
Sat Apr 22 2006,10:30p,Denver Nuggets,87,Los Angeles Clippers,89,Box Score,,19162,
Sat Apr 22 2006,8:00p,Chicago Bulls,106,Miami Heat,111,Box Score,,20288,
Sat Apr 22 2006,5:30p,Sacramento Kings,88,San Antonio Spurs,122,Box Score,,18797,
Sun Apr 23 2006,9:30p,Memphis Grizzlies,93,Dallas Mavericks,103,Box Score,,20340,
Sun Apr 23 2006,7:00p,Milwaukee Bucks,74,Detroit Pistons,92,Box Score,,22076,
Sun Apr 23 2006,1:00p,Indiana Pacers,90,New Jersey Nets,88,Box Score,,18752,
Sun Apr 23 2006,3:30p,Los Angeles Lakers,102,Phoenix Suns,107,Box Score,,18422,
Mon Apr 24 2006,10:30p,Denver Nuggets,87,Los Angeles Clippers,98,Box Score,,18794,
Mon Apr 24 2006,8:00p,Chicago Bulls,108,Miami Heat,115,Box Score,,20214,
Tue Apr 25 2006,7:00p,Washington Wizards,89,Cleveland Cavaliers,84,Box Score,,20562,
Tue Apr 25 2006,8:00p,Indiana Pacers,75,New Jersey Nets,90,Box Score,,18472,
Tue Apr 25 2006,9:30p,Sacramento Kings,119,San Antonio Spurs,128,Box Score,OT,18797,
Wed Apr 26 2006,8:00p,Memphis Grizzlies,79,Dallas Mavericks,94,Box Score,,20612,
Wed Apr 26 2006,7:30p,Milwaukee Bucks,98,Detroit Pistons,109,Box Score,,22076,
Wed Apr 26 2006,10:30p,Los Angeles Lakers,99,Phoenix Suns,93,Box Score,,18422,
Thu Apr 27 2006,8:00p,Miami Heat,90,Chicago Bulls,109,Box Score,,22133,
Thu Apr 27 2006,10:30p,Los Angeles Clippers,87,Denver Nuggets,94,Box Score,,19099,
Thu Apr 27 2006,7:30p,New Jersey Nets,95,Indiana Pacers,107,Box Score,,14706,
Fri Apr 28 2006,10:30p,Phoenix Suns,92,Los Angeles Lakers,99,Box Score,,18997,
Fri Apr 28 2006,10:00p,San Antonio Spurs,93,Sacramento Kings,94,Box Score,,17317,
Fri Apr 28 2006,8:00p,Cleveland Cavaliers,97,Washington Wizards,96,Box Score,,20173,
Sat Apr 29 2006,10:30p,Los Angeles Clippers,100,Denver Nuggets,86,Box Score,,19099,
Sat Apr 29 2006,3:00p,New Jersey Nets,97,Indiana Pacers,88,Box Score,,16401,
Sat Apr 29 2006,5:30p,Dallas Mavericks,94,Memphis Grizzlies,89,Box Score,OT,17871,
Sat Apr 29 2006,8:00p,Detroit Pistons,104,Milwaukee Bucks,124,Box Score,,18717,
Sun Apr 30 2006,1:00p,Miami Heat,87,Chicago Bulls,93,Box Score,,22361,
Sun Apr 30 2006,3:30p,Phoenix Suns,98,Los Angeles Lakers,99,Box Score,OT,18997,
Sun Apr 30 2006,10:00p,San Antonio Spurs,84,Sacramento Kings,102,Box Score,,17317,
Sun Apr 30 2006,7:30p,Cleveland Cavaliers,96,Washington Wizards,106,Box Score,,20173,
Mon May 1 2006,10:30p,Denver Nuggets,83,Los Angeles Clippers,101,Box Score,,18648,
Mon May 1 2006,8:00p,Dallas Mavericks,102,Memphis Grizzlies,76,Box Score,,15104,
Mon May 1 2006,8:30p,Detroit Pistons,109,Milwaukee Bucks,99,Box Score,,16296,
Tue May 2 2006,8:00p,Chicago Bulls,78,Miami Heat,92,Box Score,,20287,
Tue May 2 2006,7:00p,Indiana Pacers,86,New Jersey Nets,92,Box Score,,18804,
Tue May 2 2006,10:30p,Los Angeles Lakers,97,Phoenix Suns,114,Box Score,,18422,
Tue May 2 2006,9:30p,Sacramento Kings,98,San Antonio Spurs,109,Box Score,,18797,
Wed May 3 2006,8:30p,Washington Wizards,120,Cleveland Cavaliers,121,Box Score,OT,20562,
Wed May 3 2006,6:00p,Milwaukee Bucks,93,Detroit Pistons,122,Box Score,,22076,
Thu May 4 2006,8:00p,Miami Heat,113,Chicago Bulls,96,Box Score,,22584,
Thu May 4 2006,7:00p,New Jersey Nets,96,Indiana Pacers,90,Box Score,,16586,
Thu May 4 2006,10:30p,Phoenix Suns,126,Los Angeles Lakers,118,Box Score,OT,18997,
Fri May 5 2006,10:30p,San Antonio Spurs,105,Sacramento Kings,83,Box Score,,17317,
Fri May 5 2006,8:00p,Cleveland Cavaliers,114,Washington Wizards,113,Box Score,OT,20173,
Sat May 6 2006,8:30p,Los Angeles Lakers,90,Phoenix Suns,121,Box Score,,18422,
Sun May 7 2006,3:30p,Cleveland Cavaliers,86,Detroit Pistons,113,Box Score,,22076,
Sun May 7 2006,1:00p,Dallas Mavericks,85,San Antonio Spurs,87,Box Score,,18797,
Mon May 8 2006,8:00p,New Jersey Nets,100,Miami Heat,88,Box Score,,20208,
Mon May 8 2006,10:30p,Los Angeles Clippers,123,Phoenix Suns,130,Box Score,,18422,
Tue May 9 2006,7:00p,Cleveland Cavaliers,91,Detroit Pistons,97,Box Score,,22076,
Tue May 9 2006,9:30p,Dallas Mavericks,113,San Antonio Spurs,91,Box Score,,18797,
Wed May 10 2006,8:00p,New Jersey Nets,89,Miami Heat,111,Box Score,,20227,
Wed May 10 2006,10:30p,Los Angeles Clippers,122,Phoenix Suns,97,Box Score,,18422,
Fri May 12 2006,10:30p,Phoenix Suns,94,Los Angeles Clippers,91,Box Score,,19877,
Fri May 12 2006,8:00p,Miami Heat,103,New Jersey Nets,92,Box Score,,20102,
Sat May 13 2006,5:00p,Detroit Pistons,77,Cleveland Cavaliers,86,Box Score,,20562,
Sat May 13 2006,8:00p,San Antonio Spurs,103,Dallas Mavericks,104,Box Score,,20865,
Sun May 14 2006,8:00p,Phoenix Suns,107,Los Angeles Clippers,114,Box Score,,19897,
Sun May 14 2006,3:30p,Miami Heat,102,New Jersey Nets,92,Box Score,,19474,
Mon May 15 2006,7:00p,Detroit Pistons,72,Cleveland Cavaliers,74,Box Score,,20562,
Mon May 15 2006,9:30p,San Antonio Spurs,118,Dallas Mavericks,123,Box Score,OT,20969,
Tue May 16 2006,8:00p,New Jersey Nets,105,Miami Heat,106,Box Score,,20255,
Tue May 16 2006,10:30p,Los Angeles Clippers,118,Phoenix Suns,125,Box Score,2OT,18422,
Wed May 17 2006,7:00p,Cleveland Cavaliers,86,Detroit Pistons,84,Box Score,,22076,
Wed May 17 2006,8:30p,Dallas Mavericks,97,San Antonio Spurs,98,Box Score,,18797,
Thu May 18 2006,10:00p,Phoenix Suns,106,Los Angeles Clippers,118,Box Score,,19985,
Fri May 19 2006,7:00p,Detroit Pistons,84,Cleveland Cavaliers,82,Box Score,,20562,
Fri May 19 2006,9:30p,San Antonio Spurs,91,Dallas Mavericks,86,Box Score,,20986,
Sun May 21 2006,3:30p,Cleveland Cavaliers,61,Detroit Pistons,79,Box Score,,22076,
Mon May 22 2006,10:30p,Los Angeles Clippers,107,Phoenix Suns,127,Box Score,,18422,
Mon May 22 2006,8:00p,Dallas Mavericks,119,San Antonio Spurs,111,Box Score,OT,18797,
Tue May 23 2006,8:00p,Miami Heat,91,Detroit Pistons,86,Box Score,,22076,
Wed May 24 2006,8:30p,Phoenix Suns,121,Dallas Mavericks,118,Box Score,,20789,
Thu May 25 2006,8:00p,Miami Heat,88,Detroit Pistons,92,Box Score,,22076,
Fri May 26 2006,8:30p,Phoenix Suns,98,Dallas Mavericks,105,Box Score,,20934,
Sat May 27 2006,8:00p,Detroit Pistons,83,Miami Heat,98,Box Score,,20245,
Sun May 28 2006,10:30p,Dallas Mavericks,95,Phoenix Suns,88,Box Score,,18422,
Mon May 29 2006,8:00p,Detroit Pistons,78,Miami Heat,89,Box Score,,20248,
Tue May 30 2006,10:30p,Dallas Mavericks,86,Phoenix Suns,106,Box Score,,18422,
Wed May 31 2006,8:00p,Miami Heat,78,Detroit Pistons,91,Box Score,,22076,
Thu Jun 1 2006,8:30p,Phoenix Suns,101,Dallas Mavericks,117,Box Score,,20977,
Fri Jun 2 2006,8:00p,Detroit Pistons,78,Miami Heat,95,Box Score,,20258,
Sat Jun 3 2006,10:30p,Dallas Mavericks,102,Phoenix Suns,93,Box Score,,18422,
Thu Jun 8 2006,9:00p,Miami Heat,80,Dallas Mavericks,90,Box Score,,20475,
Sun Jun 11 2006,9:00p,Miami Heat,85,Dallas Mavericks,99,Box Score,,20459,
Tue Jun 13 2006,9:00p,Dallas Mavericks,96,Miami Heat,98,Box Score,,20145,
Thu Jun 15 2006,9:00p,Dallas Mavericks,74,Miami Heat,98,Box Score,,20145,
Sun Jun 18 2006,9:00p,Dallas Mavericks,100,Miami Heat,101,Box Score,OT,20145,
Tue Jun 20 2006,9:00p,Miami Heat,95,Dallas Mavericks,92,Box Score,,20522,
